func,layer_idx,I,S,T,F,C,seed,ckpt,src,tgt,hyp,comet_score
cosine,0,1.0,,,,,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,1,0.4245642713823205,0.35553006040553076,0.30140559886519175,0.7125888748753659,0.17441175903827863,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,2,0.22580481608616096,0.4626745359757948,0.2567760176792172,0.694174412180167,0.30659987717639886,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,3,0.14762906663014083,0.4966182273968595,0.23293724790655412,0.7022779424942714,0.356714487806333,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,4,0.08483534311665747,0.47678408999557836,0.26601825837930165,0.6643689618320188,0.4906389988681673,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,5,0.03934463903403771,0.5740284493493285,0.13529456003954518,0.5292862440227237,0.5929828368775379,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,6,0.03648828942239474,0.6990520729782577,0.4622634255744225,0.69838702301811,0.07900652225982882,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,0,0.0,19.29083891742808,19.29083891742808,19.29083891742808,19.29083891742808,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,1,8.668265719257843,9.062919509927717,9.373633264863452,6.762700372524877,9.899283814119805,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,2,8.995240117324371,7.985075323220388,8.980637639099502,6.538359100604205,8.91919109745728,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,3,9.803330627480698,8.205895123764693,9.652449498490578,6.9944426099262795,9.455220375830649,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,4,10.75534127200157,9.264684581691967,10.510903589132312,8.157169689596044,9.696583454315086,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,5,14.622274696436982,12.097663133361806,14.572908555861375,12.599758747511007,11.958117783068516,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
l2,6,46.278488950999225,33.297969140910595,42.03163850962809,33.4645165559781,47.43456228126282,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,1,0.46849384182957443,0.3420297205535346,0.2380651878899668,0.6789148789459404,0.3907040443878866,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,2,0.21928201606819542,0.4310077614118707,0.24952541751264298,0.7368648138134383,0.3681509897729748,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,3,0.10349200579425653,0.4560341002624436,0.2180073872555449,0.7505590054397214,0.38294198609715885,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,4,0.04386006305280116,0.3869729502865708,0.2118229208424632,0.7215448430602012,0.541969411178763,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,5,0.016650311658067286,0.4109662831789111,0.21255677428334377,0.617656110505408,0.6781917735017031,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
norm_ratio,6,0.010206685049684888,0.6211782396484259,0.26684416118260484,0.5955268064960739,0.31559058735512274,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,1,0.21910049304636167,0.13131373409444488,0.07279539886247831,0.5057417002588994,0.07104867373781547,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,2,0.06037556531242119,0.22260289907834122,0.06851896526000174,0.5331325399959215,0.11537003035331406,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,3,0.020084605516017744,0.254808147728984,0.05391193999374555,0.5412346544484343,0.12996065231281811,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,4,0.005737050742590753,0.1995735979199111,0.05141515128245615,0.4836061967877874,0.2596680032672545,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,5,0.0014436416635315343,0.2384654223865248,0.02838322424170728,0.3296928322803174,0.4020148794279188,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
spim,6,0.0005024953180575329,0.4344234370359204,0.12383399977892798,0.41607508961930734,0.025164978247786754,rus-eng_s20232,283000,Том и Мэри на крыльце пьют кофе.,"Tom and Mary are on the porch, drinking coffee.",Tom and Mary drink coffee on the porch.,0.8918
cosine,0,0.9999999999999999,,,,,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,1,0.38862921483148094,0.316259920970845,0.32084234425671027,0.737968480011811,0.16876698685801195,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,2,0.19038762766644216,0.36933281657430833,0.21100058917548536,0.7989646602846995,0.2735311710680159,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,3,0.09950682363473688,0.35578037948369945,0.13808055088011167,0.8325503610432811,0.41968493686836833,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,4,0.045574113721400585,0.36538838741598173,0.3024751627244927,0.8126145650014267,0.5602407421364226,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,5,0.03215407177397938,0.6155353793069464,0.0003479344709362641,0.650433733730523,0.6685425490356988,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,6,0.047458642208403234,0.7273211922490735,0.45676946215578457,0.6868509874989047,0.08901147783816096,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,0,0.0,19.026805743680992,19.026805743680992,19.026805743680992,19.026805743680992,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,1,8.300990824221563,8.62175282725302,8.749025418959066,6.018235560755564,9.276612079814715,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,2,8.066681334867976,7.518308853204694,8.093804645143445,4.734734106275803,7.998710779857708,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,3,8.41882553557637,7.7107584162937135,8.406379850387408,4.508597004709793,7.834414574922726,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,4,9.148129642560738,8.48692069021945,8.873414351091613,5.310234350392392,7.734038908223323,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,5,12.877715232331736,10.589785762376815,13.08381306762737,9.811264408985295,9.639566806492002,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
l2,6,42.93219146595056,29.749640404339313,39.10840754515531,31.622697435584417,44.04762480703017,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,1,0.44979254556995746,0.3079222744611511,0.22908579726234474,0.718104593909483,0.3768383791075511,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,2,0.1853316350305069,0.35000767166353375,0.20139595475826932,0.8203537034892475,0.31743156598383626,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,3,0.07262410292430281,0.3420854549104245,0.1702995461759671,0.8190561852211279,0.3245006377987164,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,4,0.024923448501577843,0.2864463358197569,0.16043652258555036,0.7279830423584085,0.4443000846218756,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,5,0.008845771810138264,0.3713006782281809,0.16671876534512103,0.5773963792276771,0.5855675469513375,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
norm_ratio,6,0.005818927298148093,0.6329211265151686,0.2615192415700312,0.5677038205779914,0.3339325526611619,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,0,0.9999999999999999,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,1,0.19686603493811825,0.10836199027451064,0.0750899683527562,0.5527045821921363,0.06697742424247835,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,2,0.04568047961457451,0.1497350200191034,0.04460034237488292,0.6707016089334773,0.08928254905796165,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,3,0.010753702299793872,0.14315415848352367,0.024856019395289593,0.6903852617936669,0.13085085802772564,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,4,0.0019695217003667495,0.11130054411421053,0.045127434785201266,0.5944142400877999,0.24718825931242158,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,5,0.0005195198975533487,0.22955689161203494,-0.0008331259939391074,0.37833760829656776,0.39241910618778303,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
spim,6,0.0002981895632590336,0.460355697711362,0.1195959622689025,0.3899780024647419,0.02977214799173435,rus-eng_s20232,283000,Мы только что как раз говорили о тебе.,We were just talking about you.,We just talked about you.,0.9075
cosine,0,0.9999999999999998,,,,,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,1,0.4374223563084933,0.3578644994841395,0.32871065517922676,0.7173950108373568,0.1882389053548704,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,2,0.22510168739857378,0.4431328843485261,0.24451983010085518,0.7266085639618378,0.3079466168323069,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,3,0.13611028952196694,0.4827148442561774,0.2174523079540471,0.7009065275787068,0.3682801043332329,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,4,0.06281383729183856,0.4532363621437123,0.28138076588243244,0.6646765381033781,0.5309065310978845,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,5,0.023647029909425746,0.6372656927820998,0.10410531492708346,0.48039338119864583,0.7031458471634665,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,6,0.004587529094978673,0.7418461650138827,0.4664927787178312,0.7225351990918142,0.0704349674443423,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,0,0.0,18.945825546380934,18.945825546380934,18.945825546380934,18.945825546380934,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,1,8.511649857184958,8.928845661302523,9.168957085460423,6.633223521224978,9.652751605081772,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,2,8.490359948452909,7.68640705999641,8.473759671702316,5.83896557918798,8.346032406400681,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,3,9.390547086746029,7.921358666260524,9.231945254842907,6.646141090628927,8.987029571131174,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,4,10.670600774078665,9.283013866029902,10.350410360576634,8.026257780477298,9.316087559663986,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,5,15.579577404774053,12.445313455924763,15.583334271009718,13.798519019449346,11.213109147554842,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
l2,6,43.139636956861516,29.39582862897255,39.19141869993134,30.753770154367988,44.276451384107,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,1,0.45521407683876136,0.3385127266581718,0.2368350137644313,0.6778051483401212,0.3735788674324125,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,2,0.20026635170483323,0.4155803659599477,0.25217254929174343,0.7617908943859888,0.3478672827027006,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,3,0.09471664430436628,0.4502737318859918,0.23137787685711317,0.7578522608210077,0.38678058281273847,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,4,0.0388398974680258,0.3814939001602814,0.2198739510323328,0.6935933956877219,0.5492665504577481,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,5,0.014369791629862337,0.3999385048765719,0.18645145546783864,0.5435038105614273,0.6546816413155329,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
norm_ratio,6,0.009333313433348972,0.6200112885599096,0.25912482552594734,0.5490182608566,0.31182295972324886,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,0,0.9999999999999998,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,1,0.21496225740786104,0.13017506586489888,0.07865712756440237,0.5036110388553131,0.07259451030752441,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,2,0.05253431122103614,0.2019452228533239,0.06614146195678178,0.5693347391387409,0.11004426483011713,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,3,0.016461402191022295,0.2450953206302211,0.05467525403598057,0.5477915955205896,0.13597642762218634,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,4,0.003287446359487877,0.18780149514421116,0.05800711653864286,0.4654043636064872,0.2854995783511707,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,5,0.0004815685429366885,0.2570181949868924,0.018572326948938355,0.26373200603100455,0.46019590349022804,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
spim,6,0.00011301714451578875,0.460013375282357,0.12116059773199195,0.39667320299331255,0.022039806847822637,rus-eng_s20232,283000,Я унаследовал немного серебра от моей крёстной.,I inherited some silverware from my godmother.,I inherited some silver from my godmother.,0.9063
cosine,0,1.0,,,,,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,1,0.45444571097235054,0.31420490321696937,0.3336193661986477,0.7334014436564956,0.20699365236292164,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,2,0.21181149063960997,0.4044265365048247,0.28576934893804,0.7555267467044517,0.30225787517716923,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,3,0.106460474577849,0.39009142935665964,0.16192724120862229,0.8153676430264736,0.4056801590358882,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,4,0.039017594962121975,0.3510022213180643,0.338838259631126,0.8240329833310235,0.5526132188906272,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,5,0.028249114042124553,0.5741390210134755,0.09125228771391138,0.6300368634662108,0.6964466238028398,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,6,0.025159166754269928,0.7207065644497683,0.49522670232199284,0.6915539414922257,0.06814211970125134,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,0,0.0,18.91068545841666,18.91068545841666,18.91068545841666,18.91068545841666,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,1,8.484465246584332,9.176022731967661,9.20247242748792,6.547105840621027,9.62304770623557,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,2,8.38664052050581,7.772993995406692,8.207479498056545,5.481404383928343,8.231744112983714,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,3,8.679802103018064,7.8812985832605795,8.622304122429151,4.922126238872066,8.08662510656645,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,4,9.456435732471485,8.823392862434238,9.059631575832245,5.421886345187494,8.002539708144594,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,5,13.493681333028796,11.338270930796986,13.486260182495885,10.515717247909903,9.776172362870316,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
l2,6,44.18201307947884,30.799924856084814,39.684311513547335,32.562048208960036,45.73944060339153,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,1,0.45767203976014476,0.3084983798990447,0.24147149261611953,0.681196428361075,0.36682511790748745,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,2,0.1996035669210239,0.3856999631255267,0.2507316129818066,0.7706074645424112,0.3458870131129558,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,3,0.07970486057014313,0.3699210429617033,0.18638558182633225,0.803073252948065,0.33836358906433806,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,4,0.025316036660042424,0.2918763437406377,0.1790117756667291,0.7124676223916578,0.4422100010000257,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,5,0.00930064541324996,0.3738522882139736,0.16361869951822816,0.5577496154346031,0.5958003768211143,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
norm_ratio,6,0.006354515730415422,0.6477732133414611,0.26746989922338194,0.5449738886194457,0.3443215720462791,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,1,0.22259070610962617,0.10271708080507445,0.08186939724760635,0.5141184694167672,0.07870434642092564,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,2,0.04917147406826537,0.17000065454031088,0.07906205146767505,0.5946605195335068,0.10710530039024173,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,3,0.011027893264794305,0.1619327985423467,0.032208217589216055,0.6615679414353812,0.13326314916826146,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,4,0.0014355784434559784,0.10718333068984232,0.05888048478447331,0.5893720521646779,0.24312855391755034,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,5,0.0003602605981389833,0.21569615240025697,0.014692461543446044,0.35377909364435,0.41547203181380776,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
spim,6,0.00011666040941779596,0.46686021835146163,0.13252270122486431,0.37691617480567935,0.023584245208576677,rus-eng_s20232,283000,"На деньги, унаследованные от деда, я купил дом.",I bought a house with the money that I inherited from my grandfather.,"With money inherited from my grandfather, I bought a house.",0.9089
cosine,0,0.9999999999999998,,,,,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
cosine,1,0.3793718102433649,0.34468628253206673,0.3139229148295948,0.6763935668577506,0.1556808369661286,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
cosine,2,0.23114789238175415,0.45033714696301025,0.24467652548265173,0.6887076956809395,0.2736669248157019,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
cosine,3,0.15456254150815074,0.4476479246410411,0.2472642331023992,0.7235406250880235,0.3990053640455877,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
cosine,4,0.1035102827889291,0.48051834754994593,0.3298683332362772,0.6330804736104079,0.5966716913374991,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
cosine,5,0.07876139049257885,0.6762024732528329,0.18940227332590534,0.39722197250479696,0.6922504446756864,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
cosine,6,0.06674695667268002,0.7335059805912256,0.4681530257379268,0.7193674082139073,0.03669005217544411,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
l2,0,0.0,18.778438570620875,18.778438570620875,18.778438570620875,18.778438570620875,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
l2,1,8.597311191023268,8.777102187659246,9.159369988835074,6.666296235107669,9.787591097621474,rus-eng_s20232,283000,Вы будете работать с Томом?,Are you going to work with Tom?,Will you work with Tom?,0.9559
