func,layer_idx,S,T,C,seed,ckpt,src,tgt,hyp,comet_score
l2,3,18.832707995739188,27.368793490781243,25.23366417731063,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
l2,4,21.337779703248867,33.40467033901847,31.54835465206053,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
l2,5,20.9159664756152,29.667418403901564,33.9748274611626,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
l2,6,20.978060213422523,38.47293534126817,44.52500411028582,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,0,0.0,1.0,0.0,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,1,0.4061940766003031,1.0722252237333267,0.43645772044369446,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,2,0.7358238195058013,1.2890024503873871,0.7394620390413805,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,3,0.9875898885098411,1.596188026099451,0.9124567066399543,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,4,1.199837093577534,1.905078619306587,1.1638133952795264,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,5,1.11342336915013,1.6415449923063414,1.0528787388297705,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
norm_ratio,6,1.14028124510068,1.0432240183293213,0.7796605179261313,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,0,0.0,1.0000000000000002,0.0,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,1,0.11274752133216441,0.9146319606178248,-0.027379481949989137,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,2,0.1900707447772763,0.8987830595427567,-0.08885380432003298,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,3,0.3391079982302293,0.9432671605249473,-0.2823751587551766,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,4,0.3899342676071122,1.1273765457001523,-0.5173108133072645,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,5,0.5183869394801678,0.948997554718937,-0.4673844941991044,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
spim,6,0.91336682824822,0.3195189411703248,-0.2328857694185447,rus-eng_s20232,28000,"Скажи Тому, чтобы он пришел.",Tell Tom to come.,Tell Tom to come.,0.9767
cosine,0,,1.0,,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,1,0.3816696827349088,0.8158607840305495,-0.005267502679861541,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,2,0.4092155852767555,0.488869451349504,0.21625679320012495,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,3,0.5832077254636704,0.05878155076966726,0.21123851639111724,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,4,0.5964798570216207,0.03512621388927404,0.025205294443113084,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,5,0.6014948270388147,0.3683667638595451,-0.19427371722646095,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,6,0.765194952122956,0.3864131380686696,-0.26549878961046686,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,0,19.011966661051744,0.0,19.011966661051744,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,1,16.880420110149554,11.324799032485878,20.12897654412157,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,2,16.690101603922525,18.087220789517456,19.289300570912836,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,3,16.051959321948157,25.65612273150813,20.984461157624825,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,4,18.498020505167034,28.629609308370547,25.350526883619793,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,5,19.933568139508854,25.355830903131828,28.93277755986307,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
l2,6,22.948995991972705,33.62094911678669,42.385586969980736,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,0,0.0,1.0,0.0,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,1,0.46107688095895505,0.9859721431340895,0.44849036696718936,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,2,0.7687079417068153,0.9345749608518658,0.7335204054767622,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,3,1.067954413929167,1.0115673583033358,0.772780950853162,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,4,1.2767874846833418,1.1163010459911387,0.8597257763057031,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,5,1.2209461122712124,1.070607480429729,0.8128501286450504,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
norm_ratio,6,1.1423944342404555,0.8706779746000315,0.7088319226551483,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,0,0.0,1.0,0.0,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,1,0.18790725009048456,0.810391928716168,0.0017008211933472388,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,2,0.3309851527800591,0.5349956691457259,0.13401917807421493,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,3,0.6215447654496518,0.32210583591578795,0.05634939863456029,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,4,0.7341066867887562,0.3880316272892371,-0.1221383140779936,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,5,0.7251460409363804,0.49155010957912604,-0.21669615051550636,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
spim,6,0.8700756403593184,0.32551460251966885,-0.19559024287898735,rus-eng_s20232,28000,Предложение будет действительно в течение тридцати дней.,The offer will be valid for thirty days.,The offer will be valid within thirty days.,0.9304
cosine,0,,1.0,,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,1,0.3198495644194034,0.8038792732486302,0.026148633851399893,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,2,0.3590946448272384,0.5290965663099128,0.18476962543120204,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,3,0.521522325374251,0.09037609595700512,0.2154489369820573,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,4,0.5307574210579716,0.04817299640662135,0.02450985478827714,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,5,0.5143010577571328,0.36677354373573656,-0.19359479525689288,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,6,0.7378823563525014,0.36175378657238627,-0.2551682459801489,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,0,18.90436070920549,0.0,18.90436070920549,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,1,17.25725496751608,11.755650049012717,19.755615671710068,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,2,17.048935342820958,17.7738099375286,19.6295521643538,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,3,16.871961575645255,26.148880805146884,21.52989338959193,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,4,20.39638874551518,31.054661032979215,26.812304003314686,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,5,22.61333246591457,28.182834466729542,30.627867517470467,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
l2,6,24.27798577885678,36.24292517366844,43.59748220323079,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,0,0.0,1.0,0.0,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,1,0.4612104682130373,1.0113811210579517,0.46148371053361853,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,2,0.7442439410878706,0.97513080322754,0.7575900778992384,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,3,1.0475081061515288,1.0954184533730782,0.8521541727768085,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,4,1.3232328194083443,1.324231398289965,0.9822431076854076,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,5,1.278045026483247,1.3102792628959838,0.931166173184056,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
norm_ratio,6,1.1574772233221877,0.9939995244141373,0.7697009192147487,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,0,0.0,1.0,0.0,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,1,0.1610129633639801,0.8207797666756237,0.01820726996039598,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,2,0.28559022169801646,0.5999809004158393,0.11442887788614405,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,3,0.5363362193125704,0.4243358114042316,0.03932796928319826,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,4,0.6498800363546454,0.5220900592297585,-0.1719700955844035,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,5,0.6462290627279806,0.6158004140851546,-0.2620294768131354,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
spim,6,0.8498634771091983,0.36129332068931536,-0.21115679779851365,rus-eng_s20232,28000,"Я забыл, что Том учитель.",I forgot Tom was a teacher.,I forgot Tom was a teacher.,0.979
cosine,0,,1.0,,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,1,0.3394509821420775,0.8239815809904155,0.022457610396002275,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,2,0.4073086297472557,0.5113514315443712,0.2404152148985302,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,3,0.5736117123901736,0.10226010279005965,0.2820798876574621,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,4,0.6118831138704258,0.056987393773264235,0.04275356842041562,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,5,0.5846082070491324,0.31830232678398684,-0.1483161020121422,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,6,0.7752911090466572,0.3393850848750822,-0.24789902739799277,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,0,18.87933171560479,0.0,18.87933171560479,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,1,17.436460667062565,11.28446344066424,20.23729948812086,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,2,17.10551544362767,17.82947755635058,19.523307166111852,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,3,16.222810274704823,24.53388053085094,20.09728527390873,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,4,18.502150507149533,27.331527515622312,24.938822633138702,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,5,20.986632042950117,25.955199583795515,28.072652134764354,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
l2,6,22.254189733704873,33.80104378529945,41.05503649582244,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,0,0.0,1.0,0.0,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,1,0.4418240312366754,0.9998176271046889,0.45803444751392136,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,2,0.7487315759545999,0.9204521853383468,0.7513638816578943,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,3,1.0139926199424583,0.9492127693215601,0.7671247052611615,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,4,1.2686690477121811,1.032122513572656,0.837392013651916,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,5,1.2626662299572338,1.0822976747022592,0.7844261435656029,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
norm_ratio,6,1.1469218479722592,0.8411043931481266,0.6724472308662128,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,0,0.0,1.0,0.0,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,1,0.1568018358892088,0.8291650569552919,0.014033107155499318,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,2,0.30136596269795657,0.5343039074142,0.16433012988784326,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,3,0.5604692981866535,0.30748578187657727,0.13204491993676926,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,4,0.7309852879722224,0.34532169849010813,-0.07630698646233054,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,5,0.7222335451284598,0.4492794068813845,-0.17151295200984432,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
spim,6,0.8864338639184658,0.2897334281316623,-0.17616729205012804,rus-eng_s20232,28000,Они быстро привыкли к новым обстоятельствам.,They adapted quickly to their new surroundings.,They are quickly used to new circumstances.,0.8801
cosine,0,,1.0,,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,1,0.3628763878342462,0.8166396131746094,0.021088992658685503,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,2,0.3775852117015775,0.529240811904687,0.2456385559321319,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,3,0.5627235189627483,0.09804768455809218,0.2369570489448825,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,4,0.6016045381004307,-0.026218210711171752,0.05651355725146644,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,5,0.6109681474685604,0.298782595305515,-0.20212406472114636,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,6,0.7888782228854736,0.3970489827297753,-0.26954532242249674,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,0,18.81251418118088,0.0,18.81251418118088,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,1,17.048249704658108,11.315295615633932,19.995419873325808,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,2,16.99890943877765,17.51507581461282,19.121558878428225,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,3,16.175597256704577,24.992790509827543,20.92299049504482,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,4,18.413787150790604,28.72688563747938,25.23872273465973,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,5,20.2723685331621,25.827690338942574,29.370922758225323,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
l2,6,21.264991331241475,31.750187365945163,41.81949320691591,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,0,0.0,1.0,0.0,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,1,0.44910610817101926,0.9868307459440506,0.4579144918869174,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,2,0.717533527603491,0.9377795878646535,0.753084672870797,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,3,1.0209261459096013,0.9986458545021664,0.8006708405492393,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,4,1.2770645483644159,1.1018717452130489,0.8862491317213997,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,5,1.2699273754195972,1.0754651659532857,0.8437662482441037,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
norm_ratio,6,1.119572251282469,0.777889385460884,0.687999172722249,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,0,0.0,1.0,0.0,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,1,0.1738196421352024,0.8122269935531905,0.01395336431160713,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,2,0.28277482506486057,0.5661388793466772,0.15108629558846212,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,3,0.5853685993691682,0.3432854843807895,0.07134591625004257,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,4,0.7637846026109655,0.3453215553965702,-0.10910615800753591,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,5,0.7829196991019053,0.4560930557033931,-0.23901275480529827,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
spim,6,0.8828290553850646,0.3150562517015696,-0.1978853070866341,rus-eng_s20232,28000,"Знаешь, я не хочу тебя убивать.","You know, I don't want to kill you.","You know, I don't want to kill you.",0.9773
cosine,0,,1.0,,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
cosine,1,0.398039385681445,0.8086407296282564,0.027718529624480355,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
cosine,2,0.42001667383367847,0.49403729791626977,0.229769769798739,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
cosine,3,0.6053246632271765,0.0739336375722778,0.22293352135182917,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
cosine,4,0.6101777946234028,0.022456706283694828,0.018739581215936857,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
cosine,5,0.5876378844041479,0.3758605693359292,-0.18088151930841637,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
cosine,6,0.7612140750950126,0.4432261093492874,-0.2728763036909223,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,0,19.07570945753597,0.0,19.07570945753597,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,1,16.838785641552718,11.524305959546263,20.002612717175445,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,2,16.53092916241543,17.90307059046851,19.247680718813477,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,3,15.238173150009294,24.5077593513698,20.85504259906069,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,4,17.973321361768573,27.018326504129824,25.365467681499446,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,5,20.331065407045045,23.911457985616646,28.975128031142663,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
l2,6,22.214228092508016,31.000591256382222,42.33001935467233,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
norm_ratio,0,0.0,1.0,0.0,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
norm_ratio,1,0.45912708482344095,0.9754877398000923,0.4576380143672999,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
norm_ratio,2,0.7480424249207248,0.9114309625650577,0.7309803783417894,rus-eng_s20232,28000,У нас нет абсолютно никаких шансов на победу.,There's absolutely no chance we'll win.,We have absolutely no chance of winning.,0.931
